date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:19:37	85488/85488	---M-Z	200	added ('OK')	font/opentype	etag:W/%226fda88f65751f188f708e05bdae8615b2d5fc34c%22	https://use.typekit.net/af/aeaf25/0000000000000000000131a2/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/aeaf25/0000000000000000000131a2/27/afdcc	(from https://use.typekit.net/dqe6fre.css)
20:19:37	20760/20760	---M--	200	added ('OK')	application/font-woff2	etag:%22e348cc51df94c3983e04283dda04dfb48619731d%22	https://use.typekit.net/af/9e2513/000000000000000000014357/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/9e2513/000000000000000000014357/27/le196	(from https://use.typekit.net/dqe6fre.css)
20:19:37	21136/21136	---M--	200	added ('OK')	application/font-woff	etag:%22e348cc51df94c3983e04283dda04dfb48619731d%22	https://use.typekit.net/af/9e2513/000000000000000000014357/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/9e2513/000000000000000000014357/27/de196	(from https://use.typekit.net/dqe6fre.css)
20:19:38	31656/31656	---M-Z	200	added ('OK')	font/opentype	etag:W/%22e348cc51df94c3983e04283dda04dfb48619731d%22	https://use.typekit.net/af/9e2513/000000000000000000014357/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n4&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/9e2513/000000000000000000014357/27/ae196	(from https://use.typekit.net/dqe6fre.css)
20:19:38	20784/20784	---M--	200	added ('OK')	application/font-woff2	etag:%228e669b26a6655ffdd860acdbc79363592ddd496e%22	https://use.typekit.net/af/42e553/00000000000000000001435b/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/42e553/00000000000000000001435b/27/l652f	(from https://use.typekit.net/dqe6fre.css)
20:19:38	21372/21372	---M--	200	added ('OK')	application/font-woff	etag:%228e669b26a6655ffdd860acdbc79363592ddd496e%22	https://use.typekit.net/af/42e553/00000000000000000001435b/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/42e553/00000000000000000001435b/27/d652f	(from https://use.typekit.net/dqe6fre.css)
20:19:38	32308/32308	---M-Z	200	added ('OK')	font/opentype	etag:W/%228e669b26a6655ffdd860acdbc79363592ddd496e%22	https://use.typekit.net/af/42e553/00000000000000000001435b/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/42e553/00000000000000000001435b/27/a652f	(from https://use.typekit.net/dqe6fre.css)
20:19:38	21760/21760	---M--	200	added ('OK')	application/font-woff2	etag:%2298bd86ff6d88209dfa2ed2e285ee7ddff87faa80%22	https://use.typekit.net/af/d1ab34/000000000000000000014358/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/d1ab34/000000000000000000014358/27/lfdcc	(from https://use.typekit.net/dqe6fre.css)
20:19:39	22204/22204	---M--	200	added ('OK')	application/font-woff	etag:%2298bd86ff6d88209dfa2ed2e285ee7ddff87faa80%22	https://use.typekit.net/af/d1ab34/000000000000000000014358/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/d1ab34/000000000000000000014358/27/dfdcc	(from https://use.typekit.net/dqe6fre.css)
20:19:39	33104/33104	---M-Z	200	added ('OK')	font/opentype	etag:W/%2298bd86ff6d88209dfa2ed2e285ee7ddff87faa80%22	https://use.typekit.net/af/d1ab34/000000000000000000014358/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i4&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/d1ab34/000000000000000000014358/27/afdcc	(from https://use.typekit.net/dqe6fre.css)
20:19:39	20908/20908	---M--	200	added ('OK')	application/font-woff2	etag:%226a351be202907174a3e1ca1e09d685d33d5e671b%22	https://use.typekit.net/af/298761/000000000000000000014385/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/298761/000000000000000000014385/27/l652f	(from https://use.typekit.net/dqe6fre.css)
20:19:39	21448/21448	---M--	200	added ('OK')	application/font-woff	etag:%226a351be202907174a3e1ca1e09d685d33d5e671b%22	https://use.typekit.net/af/298761/000000000000000000014385/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/298761/000000000000000000014385/27/d652f	(from https://use.typekit.net/dqe6fre.css)
20:19:40	32148/32148	---M-Z	200	added ('OK')	font/opentype	etag:W/%226a351be202907174a3e1ca1e09d685d33d5e671b%22	https://use.typekit.net/af/298761/000000000000000000014385/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=n7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/298761/000000000000000000014385/27/a652f	(from https://use.typekit.net/dqe6fre.css)
20:19:40	21936/21936	---M--	200	added ('OK')	application/font-woff2	etag:%220fdc4d0f92b7abe7c4c19f2d2487540c72cfb4df%22	https://use.typekit.net/af/18430f/000000000000000000014386/27/l?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/18430f/000000000000000000014386/27/le265	(from https://use.typekit.net/dqe6fre.css)
20:19:40	22296/22296	---M--	200	added ('OK')	application/font-woff	etag:%220fdc4d0f92b7abe7c4c19f2d2487540c72cfb4df%22	https://use.typekit.net/af/18430f/000000000000000000014386/27/d?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/18430f/000000000000000000014386/27/de265	(from https://use.typekit.net/dqe6fre.css)
20:19:41	33256/33256	---M-Z	200	added ('OK')	font/opentype	etag:W/%220fdc4d0f92b7abe7c4c19f2d2487540c72cfb4df%22	https://use.typekit.net/af/18430f/000000000000000000014386/27/a?primer=7cdcb44be4a7db8877ffa5c0007b8dd865b3bbc383831fe2ea177f62257a9191&fvd=i7&v=3	C:/My%20Web%20Sites/nas%20job/use.typekit.net/af/18430f/000000000000000000014386/27/ae265	(from https://use.typekit.net/dqe6fre.css)
20:19:42	832/832	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/modules/contrib/scald_file/icons/file.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/modules/contrib/scald_file/icons/file.png	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_7YVfzkYKtKPxF8nWtjUDgUn4HHSMK_lSKrw6bSquJjw.css)
20:19:42	1133/1133	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2008:29:19%20GMT	https://www.extension.harvard.edu/sites/all/modules/contrib/scald_file/icons/file-large-inverted.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/modules/contrib/scald_file/icons/file-large-inverted.png	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_7YVfzkYKtKPxF8nWtjUDgUn4HHSMK_lSKrw6bSquJjw.css)
20:19:42	1161/1161	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/modules/contrib/scald_file/icons/file-large-color.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/modules/contrib/scald_file/icons/file-large-color.png	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_7YVfzkYKtKPxF8nWtjUDgUn4HHSMK_lSKrw6bSquJjw.css)
20:19:43	165742/165742	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont3e6e.html	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_upfuXRIHceyy0cyPEchgnOWtoqIHkhYvenhRcJ07jZY.css)
20:19:44	77160/77160	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont3e6e-2.html	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_upfuXRIHceyy0cyPEchgnOWtoqIHkhYvenhRcJ07jZY.css)
20:19:45	165742/165742	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfontd41d.html	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_upfuXRIHceyy0cyPEchgnOWtoqIHkhYvenhRcJ07jZY.css)
20:19:46	98024/98024	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont3e6e-3.html	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_upfuXRIHceyy0cyPEchgnOWtoqIHkhYvenhRcJ07jZY.css)
20:19:47	165548/165548	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont3e6e-4.html	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_upfuXRIHceyy0cyPEchgnOWtoqIHkhYvenhRcJ07jZY.css)
20:19:47	306/306	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2008:29:19%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/abc.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/abc.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:47	531/531	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/abc@2x.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/abc@2x.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:47	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/extension.harvard.edu/themes/extension/fonts/fontawesome-webfont3e6e.svg	(from https://www.extension.harvard.edu/sites/extension.harvard.edu/files/css/css_upfuXRIHceyy0cyPEchgnOWtoqIHkhYvenhRcJ07jZY.css)
20:19:47	583/583	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/right-arrow-white.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/right-arrow-white.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:48	801/801	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/pullquote.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/pullquote.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:48	222/222	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-list.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-list.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:49	252/252	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-list@2x.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-list@2x.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:49	1064/1064	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-campus.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-campus.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:50	1701/1701	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-campus@2x.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-campus@2x.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:50	266/266	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-book.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-book.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:50	314/314	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-book@2x.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/icon-book@2x.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:50	48115/48115	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:51	48199/48199	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield-home.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield-home.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:51	48199/48199	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield-dark.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield-dark.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:51	48199/48199	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield-dark-alt.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield-dark-alt.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:52	988/988	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-browse.gif	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-browse.gif	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:52	3203/3203	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-browse@2x.gif	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-browse@2x.gif	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:53	859/859	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-paths.gif	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-paths.gif	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:53	3244/3244	---M--	200	added ('OK')	image/gif	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-paths@2x.gif	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-paths@2x.gif	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:53	233/233	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-sml-calendar.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-sml-calendar.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:54	270/270	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-sml-calendar@2x.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/graph-sml-calendar@2x.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:54	352/352	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/information.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/information.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:54	494/494	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/information-white.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/information-white.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:55	8532/8532	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2008:29:19%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/dce-logo.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/dce-logo.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:55	15023/15023	---M--	200	added ('OK')	image/png	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/dce-inline-logo.png	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/dce-inline-logo.png	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:55	561/561	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/breadcrumb-right-chevron.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/breadcrumb-right-chevron.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:56	1025/1025	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/checkeredflag.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/checkeredflag.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:56	107409/107409	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/hero.jpg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/hero.jpg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:57	70807/70807	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2008:29:19%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont.eot?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont3e6e.html	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:57	70807/70807	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2008:29:19%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfontd41d.html	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:57	66624/66624	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont3e6e-2.html	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:57	83588/83588	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont.woff?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont3e6e-3.html	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:58	142072/142072	---M--	200	added ('OK')	text/html	date:Sun,%2029%20Sep%202019%2008:29:19%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont3e6e-4.html	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:59	58543/58543	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2008:29:20%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield-light.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/background-shield-light.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:59	724/724	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/pullquote-yellow.svg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/svg/pullquote-yellow.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:19:59	365616/365616	---M--	200	added ('OK')	image/svg+xml	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont.svg?v=4.7.0	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/fonts/fontawesome-webfont3e6e.svg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:20:00	390448/390448	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Sep%202019%2008:29:19%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/commencement-hero.jpg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/commencement-hero.jpg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:20:00	80146/80146	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/commencement/leanne_dilorenzo.jpg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/commencement/leanne_dilorenzo.jpg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:20:00	167746/167746	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Sep%202019%2008:29:19%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/commencement/rafael_martins.jpg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/commencement/rafael_martins.jpg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
20:20:00	209855/209855	---M--	200	added ('OK')	image/jpeg	date:Sun,%2029%20Sep%202019%2007:20:28%20GMT	https://www.extension.harvard.edu/sites/all/themes/harvard/a/images/commencement/sol_girouard.jpg	C:/My%20Web%20Sites/nas%20job/www.extension.harvard.edu/sites/all/themes/harvard/a/images/commencement/sol_girouard.jpg	(from https://www.extension.harvard.edu/sites/all/themes/harvard/a/styles/screen.css)
